@RELATION AuthorRecognition

@ATTRIBUTE ExclamationSentences REAL
@ATTRIBUTE InverseSentences REAL
@ATTRIBUTE NegatifSentences REAL
@ATTRIBUTE Connectives REAL
@ATTRIBUTE Nums REAL
@ATTRIBUTE Pronouns REAL
@ATTRIBUTE QuestionWords REAL
@ATTRIBUTE Abbreviations REAL
@ATTRIBUTE Times REAL
@ATTRIBUTE ColonSize REAL
@ATTRIBUTE CommaSize REAL
@ATTRIBUTE EllipsisPointSize REAL
@ATTRIBUTE HypenSize REAL
@ATTRIBUTE PointSize REAL
@ATTRIBUTE QuotationSize REAL
@ATTRIBUTE SemicolonSize REAL
@ATTRIBUTE ExlamationSize REAL
@ATTRIBUTE ParanthesisSize REAL
@ATTRIBUTE QuestionMarkSize REAL
@ATTRIBUTE CapitalLetterSize REAL
@ATTRIBUTE AverageSentencesLength REAL
@ATTRIBUTE AverageWordCountPerSentences REAL
@ATTRIBUTE AverageWordLength REAL
@ATTRIBUTE Dugasts REAL
@ATTRIBUTE Guiard REAL
@ATTRIBUTE Maas REAL
@ATTRIBUTE Rubet REAL
@ATTRIBUTE Sichel REAL
@ATTRIBUTE TypeTokenRatio REAL
@ATTRIBUTE AUTHOR {Taha-Akyol,Mehmet-Ali-Birand,Leyla-İpekçi,Ekrem-Dumanlı,Rasim-Ozan,Mehmet-Barlas,A-Turan-Alkan,Can-Ataklı,Reha-Muhtar,Rıdvan-Dilmen,Haşmet-Babaoğlu,Meryem-Koray,Nazlı-Ilıcak,Gözde-Bedeloğlu,Nazan-Bekiroğlu,Mehmet-Demirkol,Okay-Karacan,Hüseyin-Gülerce,İclal-Aydın,Ahmet-Çakar}

@DATA
20.0,660.0,500.0,4716.0,43.0,34.0,353.0,707.0,15.0,0.0,558.0,0.0,33.0,350.0,0.0,1666.0,8.0,0.0,33.0,16.0,131.0,17.0,6.0,813.0,2063.0,35.0,595.0,126.0,61.0,Meryem-Koray
16.0,590.0,377.0,5766.0,41.0,35.0,786.0,655.0,14.0,0.0,461.0,0.0,76.0,284.0,0.0,9230.0,7.0,0.0,76.0,13.0,94.0,12.0,6.0,790.0,2001.0,35.0,596.0,88.0,66.0,Meryem-Koray
54.0,479.0,315.0,3597.0,46.0,31.0,863.0,0.0,28.0,0.0,460.0,0.0,14.0,330.0,0.0,11510.0,28.0,0.0,50.0,16.0,74.0,9.0,6.0,776.0,2048.0,35.0,602.0,107.0,69.0,Meryem-Koray
53.0,553.0,625.0,5121.0,39.0,41.0,487.0,243.0,7.0,7.0,437.0,0.0,116.0,313.0,0.0,8759.0,21.0,0.0,14.0,9.0,118.0,15.0,6.0,805.0,2025.0,35.0,594.0,115.0,62.0,Meryem-Koray
100.0,612.0,387.0,3075.0,28.0,35.0,984.0,246.0,13.0,0.0,370.0,6.0,71.0,324.0,0.0,8441.0,51.0,25.0,64.0,12.0,81.0,10.0,6.0,812.0,2177.0,35.0,602.0,107.0,68.0,Meryem-Koray
81.0,523.0,465.0,4426.0,44.0,24.0,2156.0,908.0,13.0,0.0,423.0,12.0,6.0,331.0,0.0,6134.0,42.0,12.0,110.0,22.0,76.0,10.0,6.0,822.0,2088.0,34.0,595.0,83.0,64.0,Meryem-Koray
111.0,527.0,416.0,3754.0,34.0,68.0,1137.0,0.0,20.0,5.0,505.0,16.0,60.0,274.0,0.0,4395.0,43.0,0.0,49.0,10.0,92.0,12.0,6.0,826.0,2158.0,34.0,598.0,115.0,64.0,Meryem-Koray
100.0,642.0,428.0,4081.0,53.0,31.0,1020.0,113.0,14.0,5.0,456.0,38.0,21.0,329.0,0.0,2747.0,38.0,32.0,49.0,10.0,97.0,12.0,6.0,822.0,2084.0,34.0,595.0,87.0,64.0,Meryem-Koray
51.0,454.0,454.0,3484.0,43.0,36.0,844.0,527.0,23.0,0.0,526.0,0.0,17.0,331.0,0.0,5917.0,23.0,0.0,41.0,14.0,95.0,13.0,6.0,848.0,2313.0,34.0,602.0,92.0,68.0,Meryem-Koray
224.0,571.0,428.0,3395.0,35.0,59.0,169.0,679.0,28.0,7.0,489.0,43.0,28.0,280.0,0.0,4316.0,79.0,28.0,0.0,23.0,92.0,12.0,6.0,736.0,1878.0,36.0,600.0,83.0,70.0,Meryem-Koray
46.0,569.0,600.0,4484.0,24.0,40.0,606.0,121.0,16.0,6.0,540.0,12.0,18.0,308.0,0.0,6918.0,18.0,12.0,12.0,8.0,102.0,13.0,6.0,812.0,2127.0,35.0,599.0,91.0,67.0,Meryem-Koray
54.0,406.0,461.0,4680.0,39.0,36.0,1063.0,0.0,29.0,4.0,558.0,0.0,13.0,274.0,0.0,8372.0,23.0,0.0,41.0,17.0,79.0,10.0,6.0,843.0,2244.0,34.0,599.0,94.0,66.0,Meryem-Koray
50.0,576.0,508.0,6425.0,65.0,45.0,401.0,0.0,13.0,7.0,507.0,7.0,7.0,338.0,0.0,7692.0,23.0,0.0,30.0,10.0,94.0,12.0,6.0,786.0,2001.0,35.0,597.0,84.0,67.0,Meryem-Koray
21.0,413.0,369.0,4810.0,43.0,32.0,437.0,0.0,33.0,9.0,432.0,28.0,38.0,432.0,0.0,1923.0,9.0,0.0,28.0,21.0,121.0,16.0,6.0,770.0,1989.0,36.0,600.0,92.0,68.0,Meryem-Koray
81.0,734.0,571.0,4329.0,31.0,37.0,1010.0,0.0,18.0,17.0,551.0,0.0,17.0,267.0,0.0,862.0,34.0,0.0,103.0,9.0,115.0,14.0,6.0,772.0,1998.0,35.0,600.0,81.0,69.0,Meryem-Koray
20.0,666.0,312.0,3527.0,58.0,21.0,0.0,529.0,24.0,0.0,485.0,0.0,18.0,401.0,0.0,3738.0,9.0,37.0,9.0,15.0,97.0,12.0,6.0,726.0,1826.0,37.0,599.0,98.0,69.0,Meryem-Koray
162.0,702.0,567.0,3797.0,18.0,48.0,904.0,180.0,21.0,0.0,574.0,0.0,9.0,247.0,0.0,2970.0,59.0,39.0,39.0,11.0,120.0,15.0,6.0,726.0,1900.0,37.0,604.0,89.0,73.0,Meryem-Koray
36.0,563.0,363.0,4362.0,20.0,45.0,671.0,335.0,18.0,0.0,560.0,0.0,0.0,317.0,0.0,7317.0,16.0,0.0,32.0,12.0,82.0,10.0,6.0,741.0,1921.0,36.0,602.0,100.0,70.0,Meryem-Koray
45.0,818.0,636.0,3116.0,25.0,31.0,8051.0,0.0,12.0,0.0,689.0,0.0,13.0,67.0,0.0,0.0,13.0,0.0,216.0,8.0,136.0,17.0,6.0,646.0,1615.0,39.0,606.0,82.0,75.0,Meryem-Koray
95.0,738.0,547.0,4753.0,34.0,42.0,182.0,0.0,23.0,8.0,466.0,76.0,8.0,364.0,0.0,1694.0,33.0,16.0,8.0,11.0,103.0,13.0,6.0,719.0,1812.0,37.0,600.0,113.0,68.0,Meryem-Koray
0.0,629.0,333.0,3608.0,54.0,30.0,0.0,0.0,18.0,0.0,478.0,56.0,21.0,330.0,0.0,9859.0,0.0,14.0,0.0,13.0,81.0,11.0,6.0,742.0,2014.0,36.0,608.0,109.0,74.0,Meryem-Koray
0.0,500.0,473.0,3152.0,33.0,59.0,175.0,0.0,19.0,0.0,481.0,12.0,0.0,397.0,12.0,2409.0,0.0,0.0,72.0,14.0,114.0,14.0,6.0,731.0,1879.0,36.0,602.0,86.0,71.0,Meryem-Koray
222.0,619.0,380.0,3257.0,27.0,39.0,325.0,1465.0,19.0,11.0,343.0,35.0,5.0,343.0,11.0,9467.0,82.0,59.0,11.0,23.0,77.0,10.0,6.0,740.0,1828.0,36.0,596.0,86.0,67.0,Meryem-Koray
68.0,568.0,396.0,1166.0,51.0,41.0,1833.0,333.0,25.0,0.0,428.0,52.0,7.0,315.0,0.0,7518.0,30.0,15.0,75.0,14.0,77.0,10.0,6.0,740.0,1894.0,36.0,600.0,101.0,69.0,Meryem-Koray
222.0,518.0,500.0,2519.0,47.0,23.0,629.0,157.0,15.0,0.0,430.0,32.0,24.0,292.0,0.0,6504.0,113.0,32.0,8.0,16.0,91.0,12.0,6.0,750.0,1892.0,36.0,598.0,96.0,67.0,Meryem-Koray
76.0,615.0,519.0,2882.0,30.0,46.0,540.0,0.0,18.0,8.0,433.0,41.0,25.0,391.0,0.0,833.0,41.0,0.0,50.0,16.0,79.0,10.0,6.0,722.0,1829.0,37.0,600.0,76.0,71.0,Meryem-Koray
29.0,382.0,176.0,4029.0,40.0,25.0,0.0,0.0,43.0,0.0,125.0,62.0,31.0,515.0,187.0,6250.0,15.0,0.0,0.0,28.0,59.0,8.0,5.0,570.0,1325.0,41.0,605.0,114.0,71.0,Ahmet-Çakar
0.0,200.0,200.0,3100.0,65.0,58.0,1162.0,387.0,3.0,0.0,185.0,18.0,74.0,444.0,259.0,0.0,0.0,0.0,18.0,26.0,72.0,10.0,5.0,560.0,1313.0,42.0,607.0,132.0,70.0,Ahmet-Çakar
27.0,638.0,222.0,2547.0,47.0,47.0,318.0,0.0,44.0,101.0,159.0,28.0,0.0,304.0,231.0,2898.0,14.0,0.0,130.0,27.0,60.0,8.0,6.0,605.0,1506.0,40.0,610.0,101.0,76.0,Ahmet-Çakar
35.0,321.0,285.0,3153.0,76.0,31.0,0.0,900.0,27.0,0.0,157.0,0.0,0.0,710.0,105.0,0.0,26.0,0.0,0.0,36.0,58.0,8.0,6.0,534.0,1268.0,43.0,614.0,121.0,74.0,Ahmet-Çakar
0.0,212.0,212.0,4017.0,31.0,49.0,446.0,892.0,31.0,0.0,163.0,0.0,49.0,475.0,245.0,4918.0,0.0,0.0,16.0,41.0,49.0,6.0,5.0,539.0,1316.0,43.0,618.0,76.0,81.0,Ahmet-Çakar
57.0,342.0,285.0,4232.0,52.0,42.0,264.0,2116.0,18.0,24.0,182.0,12.0,24.0,317.0,292.0,0.0,24.0,24.0,97.0,40.0,77.0,10.0,6.0,640.0,1573.0,39.0,604.0,91.0,73.0,Ahmet-Çakar
0.0,333.0,133.0,6028.0,74.0,39.0,1063.0,0.0,35.0,0.0,116.0,0.0,0.0,697.0,186.0,0.0,0.0,0.0,0.0,32.0,64.0,9.0,5.0,574.0,1316.0,41.0,602.0,113.0,69.0,Ahmet-Çakar
33.0,400.0,433.0,4265.0,37.0,47.0,0.0,0.0,37.0,0.0,40.0,61.0,0.0,591.0,224.0,6122.0,20.0,0.0,0.0,36.0,54.0,7.0,5.0,525.0,1259.0,43.0,617.0,114.0,76.0,Ahmet-Çakar
40.0,440.0,320.0,4166.0,37.0,22.0,757.0,378.0,26.0,0.0,196.0,17.0,71.0,392.0,250.0,3571.0,17.0,0.0,17.0,25.0,79.0,11.0,5.0,563.0,1304.0,42.0,605.0,103.0,71.0,Ahmet-Çakar
0.0,500.0,233.0,4065.0,44.0,40.0,2032.0,0.0,36.0,0.0,150.0,0.0,0.0,433.0,283.0,9433.0,0.0,0.0,37.0,29.0,59.0,8.0,5.0,553.0,1319.0,42.0,611.0,82.0,77.0,Ahmet-Çakar
0.0,428.0,238.0,2941.0,17.0,76.0,1764.0,588.0,29.0,0.0,155.0,22.0,22.0,355.0,288.0,2222.0,0.0,0.0,133.0,42.0,62.0,8.0,6.0,494.0,1257.0,44.0,635.0,109.0,85.0,Ahmet-Çakar
0.0,387.0,129.0,3061.0,34.0,54.0,1360.0,0.0,37.0,0.0,180.0,0.0,20.0,580.0,180.0,0.0,0.0,0.0,40.0,30.0,65.0,9.0,5.0,588.0,1417.0,41.0,607.0,111.0,73.0,Ahmet-Çakar
0.0,613.0,363.0,4583.0,33.0,58.0,625.0,625.0,20.0,11.0,162.0,0.0,0.0,523.0,220.0,3488.0,0.0,0.0,46.0,30.0,76.0,10.0,5.0,684.0,1629.0,38.0,595.0,131.0,64.0,Ahmet-Çakar
0.0,416.0,375.0,6949.0,54.0,38.0,772.0,0.0,23.0,0.0,120.0,0.0,40.0,460.0,380.0,0.0,0.0,0.0,0.0,29.0,69.0,11.0,4.0,552.0,1205.0,42.0,597.0,108.0,66.0,Ahmet-Çakar
33.0,300.0,433.0,3030.0,49.0,15.0,0.0,0.0,26.0,0.0,115.0,57.0,19.0,596.0,192.0,0.0,19.0,0.0,0.0,33.0,66.0,9.0,5.0,567.0,1354.0,41.0,609.0,113.0,73.0,Ahmet-Çakar
19.0,352.0,254.0,5063.0,37.0,55.0,253.0,1772.0,15.0,29.0,128.0,0.0,0.0,405.0,346.0,990.0,9.0,0.0,69.0,46.0,54.0,7.0,5.0,644.0,1529.0,39.0,599.0,98.0,69.0,Ahmet-Çakar
0.0,705.0,294.0,4049.0,62.0,37.0,0.0,0.0,12.0,15.0,200.0,76.0,0.0,553.0,123.0,1538.0,0.0,0.0,15.0,33.0,69.0,9.0,6.0,603.0,1423.0,40.0,603.0,98.0,71.0,Ahmet-Çakar
40.0,440.0,320.0,4166.0,37.0,22.0,757.0,378.0,26.0,0.0,196.0,17.0,71.0,392.0,250.0,3571.0,17.0,0.0,17.0,25.0,79.0,11.0,5.0,563.0,1304.0,42.0,605.0,103.0,71.0,Ahmet-Çakar
0.0,500.0,233.0,4065.0,44.0,40.0,2032.0,0.0,36.0,0.0,148.0,0.0,0.0,444.0,277.0,9259.0,0.0,0.0,37.0,29.0,59.0,8.0,5.0,553.0,1319.0,42.0,611.0,82.0,77.0,Ahmet-Çakar
0.0,428.0,238.0,2941.0,17.0,76.0,1764.0,588.0,29.0,0.0,155.0,22.0,22.0,355.0,288.0,2222.0,0.0,0.0,133.0,42.0,62.0,8.0,6.0,494.0,1257.0,44.0,635.0,109.0,85.0,Ahmet-Çakar
0.0,613.0,363.0,4583.0,33.0,58.0,625.0,625.0,20.0,11.0,162.0,0.0,0.0,523.0,220.0,3488.0,0.0,0.0,46.0,30.0,76.0,10.0,5.0,684.0,1629.0,38.0,595.0,131.0,64.0,Ahmet-Çakar
0.0,416.0,375.0,6949.0,54.0,38.0,772.0,0.0,23.0,0.0,120.0,0.0,40.0,460.0,380.0,0.0,0.0,0.0,0.0,29.0,69.0,11.0,4.0,552.0,1205.0,42.0,597.0,108.0,66.0,Ahmet-Çakar
29.0,441.0,235.0,3921.0,22.0,44.0,1680.0,1960.0,25.0,11.0,202.0,23.0,23.0,357.0,297.0,0.0,11.0,0.0,71.0,44.0,66.0,9.0,5.0,622.0,1455.0,40.0,599.0,145.0,65.0,Ahmet-Çakar
28.0,342.0,171.0,2962.0,44.0,33.0,370.0,0.0,25.0,32.0,65.0,32.0,16.0,524.0,278.0,3278.0,16.0,0.0,0.0,33.0,58.0,8.0,5.0,571.0,1363.0,41.0,609.0,107.0,74.0,Ahmet-Çakar
0.0,225.0,193.0,2671.0,61.0,26.0,763.0,381.0,26.0,0.0,253.0,0.0,0.0,396.0,253.0,7936.0,0.0,0.0,15.0,37.0,60.0,8.0,5.0,561.0,1291.0,42.0,604.0,119.0,70.0,Ahmet-Çakar
0.0,433.0,400.0,4558.0,31.0,54.0,0.0,284.0,39.0,0.0,140.0,0.0,28.0,366.0,408.0,0.0,0.0,0.0,56.0,35.0,91.0,11.0,6.0,625.0,1531.0,39.0,605.0,83.0,74.0,Ahmet-Çakar
0.0,343.0,281.0,1872.0,56.0,18.0,0.0,749.0,33.0,0.0,131.0,16.0,0.0,557.0,295.0,0.0,0.0,0.0,0.0,38.0,59.0,8.0,5.0,570.0,1370.0,41.0,610.0,133.0,72.0,Ahmet-Çakar
25.0,375.0,175.0,3669.0,27.0,55.0,305.0,305.0,33.0,0.0,102.0,38.0,25.0,487.0,294.0,2564.0,12.0,0.0,12.0,31.0,62.0,8.0,5.0,611.0,1498.0,40.0,607.0,110.0,73.0,Ahmet-Çakar
29.0,382.0,441.0,3333.0,26.0,63.0,0.0,333.0,43.0,16.0,131.0,0.0,16.0,508.0,278.0,0.0,16.0,0.0,32.0,36.0,66.0,8.0,6.0,589.0,1385.0,41.0,604.0,75.0,74.0,Ahmet-Çakar
19.0,372.0,294.0,4282.0,25.0,42.0,1007.0,1259.0,27.0,16.0,101.0,50.0,0.0,372.0,364.0,847.0,8.0,0.0,76.0,47.0,56.0,8.0,5.0,644.0,1515.0,39.0,597.0,139.0,65.0,Ahmet-Çakar
0.0,333.0,242.0,4814.0,59.0,51.0,370.0,370.0,40.0,17.0,107.0,17.0,0.0,589.0,250.0,0.0,0.0,0.0,17.0,35.0,58.0,8.0,5.0,565.0,1290.0,42.0,602.0,127.0,68.0,Ahmet-Çakar
0.0,451.0,354.0,3501.0,62.0,35.0,389.0,0.0,50.0,0.0,137.0,19.0,0.0,607.0,196.0,0.0,0.0,0.0,39.0,31.0,61.0,8.0,5.0,563.0,1359.0,42.0,612.0,114.0,75.0,Ahmet-Çakar
0.0,466.0,333.0,5376.0,35.0,32.0,1433.0,0.0,43.0,0.0,206.0,51.0,34.0,413.0,155.0,3448.0,0.0,0.0,103.0,31.0,70.0,9.0,6.0,577.0,1376.0,41.0,608.0,108.0,73.0,Ahmet-Çakar
86.0,304.0,304.0,2734.0,54.0,27.0,0.0,0.0,27.0,13.0,184.0,13.0,13.0,421.0,315.0,1315.0,26.0,0.0,0.0,40.0,55.0,8.0,5.0,554.0,1256.0,42.0,603.0,104.0,70.0,Ahmet-Çakar
0.0,344.0,379.0,2702.0,27.0,30.0,0.0,386.0,42.0,0.0,137.0,19.0,19.0,588.0,235.0,0.0,0.0,0.0,0.0,34.0,66.0,9.0,5.0,564.0,1354.0,42.0,611.0,146.0,71.0,Ahmet-Çakar
60.0,515.0,454.0,2464.0,80.0,28.0,704.0,0.0,38.0,0.0,130.0,0.0,0.0,673.0,108.0,0.0,43.0,0.0,43.0,35.0,57.0,8.0,5.0,578.0,1352.0,41.0,604.0,105.0,71.0,Ahmet-Çakar
0.0,166.0,208.0,4453.0,36.0,20.0,0.0,404.0,48.0,0.0,187.0,0.0,104.0,500.0,208.0,0.0,0.0,0.0,0.0,31.0,79.0,11.0,5.0,555.0,1329.0,42.0,612.0,100.0,76.0,Ahmet-Çakar
0.0,340.0,361.0,2158.0,34.0,41.0,179.0,1258.0,28.0,0.0,162.0,8.0,40.0,341.0,406.0,0.0,0.0,0.0,40.0,51.0,91.0,12.0,5.0,704.0,1569.0,37.0,585.0,132.0,57.0,Ahmet-Çakar
0.0,416.0,138.0,3985.0,28.0,32.0,0.0,3623.0,39.0,0.0,67.0,0.0,0.0,627.0,288.0,1694.0,0.0,0.0,0.0,44.0,51.0,7.0,5.0,565.0,1252.0,42.0,598.0,76.0,69.0,Ahmet-Çakar
32.0,290.0,161.0,1811.0,61.0,21.0,0.0,0.0,36.0,0.0,111.0,0.0,15.0,571.0,253.0,3174.0,15.0,0.0,0.0,39.0,64.0,9.0,5.0,571.0,1324.0,41.0,604.0,109.0,71.0,Ahmet-Çakar
0.0,206.0,344.0,2536.0,43.0,39.0,0.0,362.0,28.0,0.0,169.0,18.0,0.0,566.0,245.0,0.0,0.0,0.0,0.0,28.0,66.0,9.0,5.0,573.0,1342.0,41.0,605.0,107.0,72.0,Ahmet-Çakar
37.0,370.0,185.0,3802.0,83.0,45.0,0.0,380.0,26.0,0.0,195.0,0.0,21.0,586.0,173.0,0.0,21.0,0.0,0.0,35.0,66.0,10.0,5.0,559.0,1264.0,42.0,602.0,141.0,66.0,Ahmet-Çakar
0.0,291.0,500.0,4669.0,19.0,31.0,0.0,0.0,50.0,0.0,54.0,0.0,0.0,675.0,270.0,0.0,0.0,0.0,0.0,24.0,76.0,11.0,5.0,555.0,1253.0,42.0,602.0,159.0,65.0,Ahmet-Çakar
23.0,511.0,418.0,2710.0,37.0,46.0,0.0,0.0,18.0,13.0,171.0,26.0,39.0,500.0,184.0,3947.0,13.0,0.0,13.0,29.0,64.0,8.0,6.0,637.0,1582.0,39.0,606.0,98.0,74.0,Ahmet-Çakar
57.0,485.0,285.0,4800.0,28.0,32.0,0.0,0.0,16.0,0.0,126.0,0.0,0.0,634.0,174.0,1587.0,31.0,0.0,15.0,35.0,53.0,7.0,5.0,559.0,1366.0,42.0,614.0,78.0,79.0,Ahmet-Çakar
0.0,200.0,320.0,4150.0,45.0,45.0,0.0,0.0,52.0,0.0,170.0,21.0,0.0,489.0,276.0,2127.0,0.0,0.0,21.0,27.0,77.0,10.0,5.0,570.0,1388.0,41.0,612.0,101.0,76.0,Ahmet-Çakar
0.0,428.0,321.0,5905.0,27.0,19.0,787.0,393.0,43.0,0.0,81.0,20.0,0.0,530.0,326.0,0.0,0.0,0.0,40.0,43.0,64.0,9.0,5.0,557.0,1311.0,42.0,608.0,100.0,74.0,Ahmet-Çakar
41.0,416.0,187.0,3116.0,39.0,42.0,1133.0,1983.0,42.0,19.0,171.0,57.0,0.0,352.0,247.0,1904.0,28.0,0.0,104.0,53.0,50.0,7.0,5.0,621.0,1463.0,40.0,600.0,123.0,68.0,Ahmet-Çakar
34.0,413.0,172.0,4845.0,48.0,30.0,440.0,440.0,44.0,38.0,115.0,76.0,38.0,596.0,115.0,0.0,19.0,0.0,0.0,36.0,57.0,8.0,5.0,540.0,1307.0,43.0,616.0,96.0,78.0,Ahmet-Çakar
74.0,407.0,444.0,4545.0,20.0,33.0,413.0,0.0,20.0,0.0,250.0,19.0,0.0,461.0,192.0,1923.0,38.0,0.0,19.0,35.0,67.0,9.0,5.0,555.0,1369.0,42.0,617.0,107.0,78.0,Ahmet-Çakar
0.0,346.0,288.0,2874.0,34.0,55.0,0.0,410.0,22.0,22.0,308.0,58.0,7.0,404.0,183.0,1470.0,0.0,0.0,0.0,20.0,71.0,9.0,6.0,688.0,1649.0,38.0,596.0,65.0,69.0,Hüseyin-Gülerce
0.0,230.0,307.0,3595.0,40.0,29.0,0.0,224.0,33.0,8.0,328.0,32.0,16.0,320.0,272.0,0.0,0.0,16.0,8.0,35.0,94.0,12.0,6.0,673.0,1659.0,38.0,601.0,68.0,73.0,Hüseyin-Gülerce
0.0,378.0,351.0,2365.0,12.0,68.0,215.0,215.0,17.0,13.0,324.0,20.0,0.0,358.0,255.0,1379.0,0.0,0.0,13.0,32.0,72.0,9.0,6.0,689.0,1785.0,38.0,606.0,119.0,72.0,Hüseyin-Gülerce
0.0,209.0,162.0,3524.0,44.0,24.0,0.0,660.0,22.0,11.0,325.0,40.0,40.0,262.0,297.0,1142.0,0.0,11.0,0.0,27.0,85.0,11.0,6.0,682.0,1731.0,38.0,604.0,86.0,74.0,Hüseyin-Gülerce
0.0,214.0,190.0,1882.0,23.0,54.0,627.0,836.0,18.0,7.0,358.0,15.0,15.0,290.0,267.0,763.0,0.0,0.0,38.0,35.0,86.0,11.0,6.0,690.0,1724.0,38.0,601.0,84.0,72.0,Hüseyin-Gülerce
0.0,500.0,351.0,3992.0,49.0,35.0,998.0,399.0,15.0,12.0,329.0,50.0,12.0,329.0,215.0,1265.0,0.0,0.0,37.0,19.0,68.0,9.0,6.0,704.0,1822.0,37.0,605.0,80.0,74.0,Hüseyin-Gülerce
0.0,580.0,220.0,3125.0,29.0,45.0,2500.0,1875.0,22.0,7.0,358.0,22.0,22.0,253.0,186.0,2238.0,0.0,22.0,104.0,24.0,73.0,9.0,6.0,687.0,1675.0,38.0,598.0,100.0,68.0,Hüseyin-Gülerce
21.0,340.0,404.0,3703.0,39.0,37.0,653.0,653.0,30.0,12.0,337.0,32.0,45.0,279.0,240.0,1298.0,6.0,0.0,32.0,21.0,72.0,9.0,6.0,688.0,1801.0,38.0,608.0,72.0,77.0,Hüseyin-Gülerce
0.0,274.0,235.0,3239.0,30.0,32.0,215.0,215.0,12.0,19.0,363.0,50.0,6.0,350.0,171.0,1273.0,0.0,0.0,25.0,19.0,69.0,9.0,6.0,692.0,1835.0,38.0,609.0,78.0,78.0,Hüseyin-Gülerce
0.0,105.0,342.0,2777.0,27.0,25.0,0.0,213.0,21.0,17.0,350.0,26.0,8.0,315.0,236.0,1754.0,0.0,17.0,8.0,26.0,98.0,12.0,6.0,688.0,1747.0,38.0,604.0,111.0,71.0,Hüseyin-Gülerce
0.0,276.0,212.0,3481.0,52.0,52.0,0.0,0.0,29.0,7.0,351.0,15.0,7.0,343.0,234.0,2343.0,0.0,0.0,15.0,18.0,73.0,10.0,6.0,708.0,1798.0,37.0,602.0,95.0,71.0,Hüseyin-Gülerce
0.0,323.0,294.0,2412.0,43.0,41.0,0.0,657.0,30.0,14.0,373.0,37.0,7.0,395.0,164.0,0.0,0.0,0.0,7.0,24.0,81.0,10.0,6.0,685.0,1774.0,38.0,607.0,76.0,76.0,Hüseyin-Gülerce
0.0,333.0,111.0,2340.0,36.0,27.0,0.0,425.0,29.0,13.0,317.0,6.0,41.0,282.0,317.0,1379.0,0.0,0.0,6.0,31.0,81.0,10.0,6.0,689.0,1752.0,38.0,604.0,81.0,74.0,Hüseyin-Gülerce
0.0,454.0,272.0,3636.0,44.0,46.0,606.0,0.0,18.0,20.0,416.0,13.0,6.0,361.0,90.0,2777.0,0.0,0.0,62.0,11.0,57.0,7.0,6.0,702.0,1824.0,37.0,605.0,98.0,73.0,Hüseyin-Gülerce
0.0,361.0,148.0,1978.0,26.0,37.0,439.0,659.0,50.0,14.0,340.0,0.0,7.0,311.0,281.0,2222.0,0.0,0.0,22.0,34.0,77.0,10.0,6.0,686.0,1790.0,38.0,608.0,86.0,76.0,Hüseyin-Gülerce
0.0,517.0,285.0,1973.0,39.0,30.0,1096.0,219.0,43.0,7.0,305.0,22.0,38.0,297.0,175.0,3816.0,0.0,0.0,114.0,19.0,61.0,8.0,6.0,688.0,1816.0,38.0,609.0,97.0,76.0,Hüseyin-Gülerce
0.0,403.0,230.0,3837.0,38.0,66.0,426.0,0.0,21.0,15.0,389.0,38.0,45.0,389.0,91.0,1526.0,0.0,0.0,15.0,16.0,68.0,8.0,6.0,692.0,1805.0,38.0,607.0,74.0,77.0,Hüseyin-Gülerce
0.0,341.0,243.0,2789.0,55.0,57.0,429.0,0.0,6.0,0.0,456.0,43.0,0.0,379.0,103.0,1724.0,0.0,0.0,0.0,9.0,84.0,10.0,6.0,681.0,1658.0,38.0,599.0,92.0,69.0,Hüseyin-Gülerce
0.0,483.0,419.0,6263.0,41.0,25.0,215.0,0.0,6.0,7.0,390.0,14.0,7.0,241.0,269.0,709.0,0.0,28.0,35.0,39.0,93.0,12.0,6.0,686.0,1742.0,38.0,604.0,85.0,74.0,Hüseyin-Gülerce
25.0,282.0,487.0,4496.0,40.0,36.0,214.0,0.0,32.0,11.0,431.0,28.0,28.0,224.0,201.0,2298.0,5.0,34.0,11.0,17.0,90.0,11.0,6.0,692.0,1823.0,37.0,608.0,71.0,78.0,Hüseyin-Gülerce
0.0,380.0,320.0,2262.0,45.0,42.0,226.0,452.0,11.0,53.0,306.0,40.0,26.0,320.0,186.0,1333.0,0.0,26.0,26.0,34.0,68.0,8.0,6.0,686.0,1878.0,38.0,614.0,91.0,81.0,Hüseyin-Gülerce
0.0,363.0,272.0,1428.0,42.0,34.0,204.0,0.0,26.0,22.0,411.0,34.0,11.0,291.0,171.0,571.0,0.0,22.0,28.0,21.0,67.0,9.0,6.0,697.0,1770.0,37.0,603.0,76.0,73.0,Hüseyin-Gülerce
0.0,301.0,245.0,1796.0,45.0,37.0,798.0,798.0,19.0,5.0,360.0,35.0,5.0,307.0,218.0,0.0,0.0,35.0,29.0,24.0,71.0,9.0,6.0,710.0,1907.0,37.0,609.0,81.0,78.0,Hüseyin-Gülerce
0.0,466.0,533.0,3333.0,43.0,31.0,1875.0,208.0,8.0,12.0,339.0,30.0,0.0,185.0,314.0,1234.0,6.0,37.0,61.0,27.0,100.0,13.0,6.0,698.0,1834.0,37.0,607.0,92.0,76.0,Hüseyin-Gülerce
0.0,133.0,200.0,6418.0,18.0,53.0,414.0,621.0,22.0,6.0,292.0,25.0,31.0,318.0,273.0,0.0,0.0,38.0,12.0,41.0,79.0,11.0,6.0,696.0,1783.0,37.0,604.0,89.0,73.0,Hüseyin-Gülerce
